sequence_id,sample_id,t0,gt_x,gt_y,gt_z,pred_x,pred_y,pred_z,top1_error,empty_input,empty_output,top1_success_0p5m,top1_success_1m,top1_success_2m,raw_top10_has_gt_0p5m,raw_top10_has_gt_1m,nms_top10_has_gt_0p5m,nms_top10_has_gt_1m,best_raw_candidate_error,best_nms_candidate_error,top1_score,best_gt_near_candidate_score,best_gt_near_candidate_rank,event_count,total_point_count,avia_point_count,mid360_point_count,history_span_sec,oldest_event_age_sec,newest_event_age_sec,num_support_events_0p5m,num_support_events_1m,num_support_events_2m,num_support_points_0p5m,num_support_points_1m,num_support_points_2m,last_support_timestamp_1m,last_support_age_sec_1m,last_support_event_index,last_support_sensor,num_support_events_in_last4,num_support_points_in_last4,history_has_any_support,current_support,exported_support_flag
seq0001,seq0001_valref_000058,1706255624.5131967,-1.418586015701294,0.4210380017757416,2.1627249717712402,-1.1171875,0.4619140625,2.1796875,0.3046303391456604,False,False,True,True,True,True,True,True,True,0.3046303391456604,0.3046303391456604,0.97265625,0.97265625,1,20,42853,808,42045,0.9870431423187256,1.0000038146972656,0.012960672378540039,3,20,20,7,845,1122,1706255624.500236,0.012960672378540039,19,Mid360,4,107,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000059,1706255624.574875,-1.4249409437179565,0.44993099570274353,2.162374973297119,-1.11328125,0.470703125,2.205078125,0.3152567148208618,False,False,True,True,True,True,True,True,True,0.3152567148208618,0.3152567148208618,0.96875,0.96875,1,20,42717,672,42045,0.9139208793640137,0.9745590686798096,0.0606381893157959,3,19,19,7,774,987,1706255624.500236,0.07463908195495605,18,Mid360,3,95,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000060,1706255624.615028,-1.4376269578933716,0.5060579776763916,2.161020040512085,-1.22509765625,0.53125,2.16796875,0.21412992477416992,False,False,True,True,True,True,True,True,True,0.21412992477416992,0.21412992477416992,0.96484375,0.96484375,1,20,42617,611,42006,0.9140591621398926,0.9148960113525391,0.0008368492126464844,4,18,18,6,727,929,1706255624.600176,0.014851808547973633,18,Mid360,2,87,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000061,1706255624.6632724,-1.4442600011825562,0.5328220129013062,2.160191059112549,-1.3544921875,0.931640625,2.03515625,0.4274906516075134,False,False,True,True,True,True,True,True,True,0.220414400100708,0.4274906516075134,0.96484375,0.96484375,1,20,42617,611,42006,0.9140591621398926,0.9631404876708984,0.04908132553100586,3,18,18,5,694,929,1706255624.600176,0.06309628486633301,18,Mid360,2,87,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000062,1706255624.7123601,-1.4517149925231934,0.5636969804763794,2.15864896774292,-1.447265625,0.7392578125,2.095703125,0.18655718863010406,False,False,True,True,True,True,True,True,True,0.1287851780653,0.18655718863010406,0.98046875,0.98046875,1,20,42789,611,42178,0.9861371517181396,0.998225212097168,0.01208806037902832,2,18,18,3,701,949,1706255624.700272,0.01208806037902832,19,Mid360,2,83,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000063,1706255624.7607377,-1.4589320421218872,0.5937780141830444,2.1573240756988525,-1.4453125,0.71875,2.109375,0.13454590737819672,False,False,True,True,True,True,True,True,True,0.10853729397058487,0.13454590737819672,0.98046875,0.98046875,1,20,42681,503,42178,0.9128921031951904,0.9604387283325195,0.0475466251373291,1,17,17,2,651,841,1706255624.700272,0.06046557426452637,18,Mid360,2,83,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000064,1706255624.8109279,-1.466088056564331,0.6197800040245056,2.156485080718994,-1.5390625,0.7667236328125,2.099609375,0.17364488542079926,False,False,True,True,True,True,True,True,True,0.15608762204647064,0.17364488542079926,0.97265625,0.97265625,1,20,42603,503,42100,0.986016035079956,0.9967038631439209,0.010687828063964844,1,17,17,1,648,853,1706255624.80024,0.010687828063964844,19,Mid360,2,84,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000065,1706255624.8627815,-1.4725630283355713,0.6446359753608704,2.1556220054626465,-1.517578125,0.7806396484375,2.111328125,0.1499510109424591,False,False,True,True,True,True,True,True,True,0.12954804301261902,0.1499510109424591,0.96875,0.96875,1,20,42470,370,42100,0.9139599800109863,0.9625394344329834,0.04857945442199707,0,16,16,0,599,720,1706255624.80024,0.06254148483276367,18,Mid360,2,84,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000066,1706255624.9146326,-1.4865959882736206,0.6980929970741272,2.1543779373168945,-1.50390625,0.8046875,2.1171875,0.1142154186964035,False,False,True,True,True,True,True,True,True,0.1142154186964035,0.1142154186964035,0.9609375,0.9609375,1,20,42386,192,42194,0.9139940738677979,0.9144835472106934,0.0004894733428955078,1,15,15,2,491,557,1706255624.900112,0.014520645141601562,18,Mid360,2,82,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000067,1706255624.9669635,-1.4933799505233765,0.724806010723114,2.1547470092773438,-1.505859375,0.8125,2.126953125,0.09283572435379028,False,False,True,True,True,True,True,True,True,0.09283572435379028,0.09283572435379028,0.95703125,0.95703125,1,20,42386,192,42194,0.9139940738677979,0.9668145179748535,0.052820444107055664,1,15,15,2,458,557,1706255624.900112,0.06685161590576172,18,Mid360,2,82,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000068,1706255625.0141618,-1.4996310472488403,0.7509469985961914,2.154697895050049,-1.4501953125,0.780517578125,2.12109375,0.06668995320796967,False,False,True,True,True,True,True,True,True,0.06668995320796967,0.06668995320796967,0.94921875,0.94921875,1,20,42546,192,42354,0.9870960712432861,1.0009748935699463,0.013878822326660156,1,15,15,2,474,567,1706255625.000283,0.013878822326660156,19,Mid360,2,79,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000069,1706255625.060099,-1.5061379671096802,0.7786359786987305,2.1548380851745605,-1.4638671875,0.876953125,2.072265625,0.1351713389158249,False,False,True,True,True,True,True,True,True,0.10484135895967484,0.1351713389158249,0.76171875,0.76171875,1,20,42491,137,42354,0.9140219688415527,0.9598178863525391,0.04579591751098633,1,14,14,2,465,512,1706255625.000283,0.05981588363647461,18,Mid360,2,79,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000070,1706255625.1119514,-1.511780023574829,0.8048880100250244,2.155216932296753,-1.435546875,0.9521484375,2.05078125,0.19596922397613525,False,False,True,True,True,True,True,True,True,0.09989407658576965,0.19596922397613525,0.890625,0.890625,1,20,42385,137,42248,0.9859800338745117,0.9977593421936035,0.011779308319091797,1,14,14,1,457,502,1706255625.100172,0.011779308319091797,19,Mid360,2,68,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000071,1706255625.1631703,-1.516983985900879,0.8308259844779968,2.1557281017303467,-1.44140625,0.9716796875,2.06640625,0.18311241269111633,False,False,True,True,True,True,True,True,True,0.09351806342601776,0.18311241269111633,0.90625,0.90625,1,20,42361,113,42248,0.9139599800109863,0.9629323482513428,0.048972368240356445,1,13,13,1,414,478,1706255625.100172,0.06299829483032227,18,Mid360,2,68,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000072,1706255625.2152574,-1.5272430181503296,0.882099986076355,2.156766891479492,-1.427734375,0.982421875,1.9716796875,0.23285989463329315,False,False,True,True,True,True,True,True,True,0.1855689436197281,0.23285989463329315,0.875,0.875,1,20,42438,31,42407,0.9131238460540771,0.9151523113250732,0.0020284652709960938,1,12,12,2,396,410,1706255625.200137,0.015120506286621094,18,Mid360,2,65,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000073,1706255625.2594204,-1.532155990600586,0.908282995223999,2.156765937805176,-1.431640625,0.9921875,1.9853515625,0.21569931507110596,False,False,True,True,True,True,True,True,True,0.15945744514465332,0.21569931507110596,0.8671875,0.8671875,1,20,42438,31,42407,0.9131238460540771,0.959315299987793,0.04619145393371582,1,12,12,2,394,410,1706255625.200137,0.05928349494934082,18,Mid360,2,65,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000074,1706255625.313051,-1.5361560583114624,0.9329720139503479,2.156471014022827,-1.4375,1.029296875,2.0625,0.16685937345027924,False,False,True,True,True,True,True,True,True,0.16685937345027924,0.16685937345027924,0.96875,0.96875,1,20,42528,31,42497,0.9859979152679443,0.9988019466400146,0.012804031372070312,1,12,12,2,391,401,1706255625.300247,0.012804031372070312,19,Mid360,2,61,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000075,1706255625.3640754,-1.5405670404434204,0.9591820240020752,2.1559948921203613,-1.43359375,1.037109375,2.080078125,0.15257559716701508,False,False,True,True,True,True,True,True,True,0.15257559716701508,0.15257559716701508,0.96484375,0.96484375,1,20,42516,19,42497,0.9128389358520508,0.9637744426727295,0.05093550682067871,1,11,11,2,374,389,1706255625.300247,0.0638284683227539,18,Mid360,2,61,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000076,1706255625.414765,-1.5440889596939087,0.9828879833221436,2.155163049697876,-1.4912109375,1.09375,1.9931640625,0.2032981663942337,False,False,True,True,True,True,True,True,True,0.2032981663942337,0.2032981663942337,0.96875,0.96875,1,20,42479,1,42478,0.9129800796508789,0.9145288467407227,0.00154876708984375,1,10,10,2,374,379,1706255625.400233,0.014531850814819336,18,Mid360,2,64,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000077,1706255625.4617598,-1.5507529973983765,1.0279170274734497,2.1540749073028564,-1.4970703125,1.095703125,2.00390625,0.17328418791294098,False,False,True,True,True,True,True,True,True,0.16982035338878632,0.17328418791294098,0.9609375,0.9609375,1,20,42479,1,42478,0.9129800796508789,0.9615237712860107,0.048543691635131836,1,10,10,1,368,379,1706255625.400233,0.06152677536010742,18,Mid360,2,64,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000078,1706255625.5135486,-1.553189992904663,1.0503770112991333,2.153564929962158,-1.521484375,1.109375,2.048828125,0.12432138621807098,False,False,True,True,True,True,True,True,True,0.12432138621807098,0.12432138621807098,0.9609375,0.9609375,1,20,42540,1,42539,0.9129669666290283,0.9133725166320801,0.0004055500030517578,0,10,10,0,350,351,1706255625.500108,0.013440608978271484,18,Mid360,2,57,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000079,1706255625.5654886,-1.5563310384750366,1.072167992591858,2.152923107147217,-1.5234375,1.11328125,2.056640625,0.1097387820482254,False,False,True,True,True,True,True,True,True,0.1097387820482254,0.1097387820482254,0.953125,0.953125,1,20,42540,1,42539,0.9129669666290283,0.9653124809265137,0.05234551429748535,0,10,10,0,349,351,1706255625.500108,0.06538057327270508,18,Mid360,2,57,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000080,1706255625.6109529,-1.5579630136489868,1.0924750566482544,2.1525371074676514,-1.509765625,1.12109375,2.001953125,0.1606784164905548,False,False,True,True,True,True,True,True,True,0.1606784164905548,0.1606784164905548,0.9375,0.9375,1,20,42547,1,42546,0.9860758781433105,0.9967617988586426,0.010685920715332031,0,10,10,0,333,334,1706255625.600267,0.010685920715332031,19,Mid360,2,42,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000081,1706255625.6616302,-1.5599479675292969,1.1123080253601074,2.1522018909454346,-1.51171875,1.126953125,2.0078125,0.15293408930301666,False,False,True,True,True,True,True,True,True,0.15293408930301666,0.15293408930301666,0.92578125,0.92578125,1,20,42548,2,42546,0.9139230251312256,0.9613580703735352,0.04743504524230957,0,10,10,0,331,334,1706255625.600267,0.06136322021484375,18,Mid360,2,42,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000082,1706255625.7138336,-1.5620280504226685,1.153272032737732,2.151676893234253,-1.513671875,1.282958984375,2.052734375,0.17013713717460632,False,False,True,True,True,True,True,True,True,0.11610248684883118,0.17013713717460632,0.9453125,0.9453125,1,20,42453,2,42451,0.9870040416717529,1.0006425380706787,0.013638496398925781,0,10,10,0,312,312,1706255625.700195,0.013638496398925781,19,Mid360,2,44,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000083,1706255625.762679,-1.5620720386505127,1.173632025718689,2.1518828868865967,-1.50390625,1.278564453125,2.056640625,0.15318343043327332,False,False,True,True,True,True,True,True,True,0.09855213016271591,0.15318343043327332,0.93359375,0.93359375,1,20,42454,3,42451,0.9138760566711426,0.9624390602111816,0.04856300354003906,0,10,10,0,312,312,1706255625.700195,0.062484025955200195,18,Mid360,2,44,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000084,1706255625.815201,-1.5617400407791138,1.1916340589523315,2.151905059814453,-1.474609375,1.134765625,1.970703125,0.20894955098628998,False,False,True,True,True,True,True,True,True,0.12586121261119843,0.20894955098628998,0.87109375,0.87109375,1,20,42677,10,42667,0.9141039848327637,0.9150891304016113,0.0009851455688476562,0,10,10,0,288,288,1706255625.800119,0.015082120895385742,18,Mid360,2,38,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000085,1706255625.8726132,-1.5606989860534668,1.2104229927062988,2.152237892150879,-1.47265625,1.13671875,1.9931640625,0.1961844116449356,False,False,True,True,True,True,True,True,True,0.10923489183187485,0.1961844116449356,0.82421875,0.82421875,1,20,42677,10,42667,0.9141039848327637,0.972501277923584,0.05839729309082031,0,10,10,0,288,288,1706255625.800119,0.0724942684173584,18,Mid360,2,38,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000086,1706255625.9191134,-1.5591139793395996,1.228767991065979,2.152513027191162,-1.5673828125,1.37158203125,2.09765625,0.1532106101512909,False,False,True,True,True,True,True,True,True,0.1105382889509201,0.1532106101512909,0.87109375,0.87109375,1,20,42637,16,42621,0.9129230976104736,0.918830394744873,0.005907297134399414,1,10,10,1,271,271,1706255625.900251,0.018862485885620117,18,Mid360,2,41,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000087,1706255625.963272,-1.5541609525680542,1.2662190198898315,2.1527819633483887,-1.56640625,1.3740234375,2.109375,0.11685848236083984,False,False,True,True,True,True,True,True,True,0.11685848236083984,0.11685848236083984,0.86328125,0.86328125,1,20,42637,16,42621,0.9129230976104736,0.962989091873169,0.05006599426269531,1,10,10,1,270,271,1706255625.900251,0.06302118301391602,18,Mid360,2,41,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000088,1706255626.0114195,-1.5541609525680542,1.2662190198898315,2.152782917022705,-1.587890625,1.4736328125,2.083984375,0.22111402451992035,False,False,True,True,True,True,True,True,True,0.10051648318767548,0.22111402451992035,0.96484375,0.96484375,1,20,42642,16,42626,0.9859330654144287,0.9971165657043457,0.011183500289916992,1,10,10,1,258,258,1706255626.000236,0.011183500289916992,19,Mid360,2,49,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000089,1706255626.0601587,-1.5468250513076782,1.3020590543746948,2.1536478996276855,-1.6162109375,1.55078125,2.0703125,0.27133360505104065,False,False,True,True,True,True,True,True,True,0.08551906794309616,0.27133360505104065,0.95703125,0.95703125,1,20,42641,15,42626,0.9129660129547119,0.959986686706543,0.047020673751831055,1,10,10,1,257,258,1706255626.000236,0.05992269515991211,18,Mid360,2,49,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000090,1706255626.1128416,-1.5432369709014893,1.3205610513687134,2.1537859439849854,-1.53125,1.4462890625,1.98828125,0.20818987488746643,False,False,True,True,True,True,True,True,True,0.11274783313274384,0.20818987488746643,0.9609375,0.9609375,1,20,42823,15,42808,0.9859061241149902,0.9986436367034912,0.012737512588500977,1,10,10,1,236,236,1706255626.100104,0.012737512588500977,19,Mid360,2,33,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000091,1706255626.16801,-1.5377449989318848,1.3392390012741089,2.153933048248291,-1.5791015625,1.53515625,2.0703125,0.21699385344982147,False,False,True,True,True,True,True,True,True,0.129227876663208,0.21699385344982147,0.953125,0.953125,1,20,42823,15,42808,0.914046049118042,0.9678730964660645,0.05382704734802246,1,10,10,1,236,236,1706255626.100104,0.06790590286254883,18,Mid360,2,33,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000092,1706255626.2126122,-1.5320760011672974,1.3578729629516602,2.153722047805786,-1.6240234375,1.572265625,2.056640625,0.252672404050827,False,False,True,True,True,True,True,True,True,0.16994819045066833,0.252672404050827,0.92578125,0.92578125,1,20,42724,15,42709,0.9870550632476807,0.9993832111358643,0.012328147888183594,0,10,10,0,217,217,1706255626.200284,0.012328147888183594,19,Mid360,2,24,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000093,1706255626.3117075,-1.5075269937515259,1.4131619930267334,2.153831958770752,-1.4853515625,1.548828125,2.021484375,0.19082172214984894,False,False,True,True,True,True,True,True,True,0.19082172214984894,0.19082172214984894,0.9375,0.9375,1,20,42773,15,42758,0.9870021343231201,0.9985675811767578,0.011565446853637695,0,10,10,0,202,202,1706255626.300142,0.011565446853637695,19,Mid360,2,27,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000094,1706255626.377821,-1.4841430187225342,1.4512590169906616,2.154165029525757,-1.4814453125,1.55859375,2.0390625,0.15740589797496796,False,False,True,True,True,True,True,True,True,0.15740589797496796,0.15740589797496796,0.9296875,0.9296875,1,20,42773,15,42758,0.914017915725708,0.9775879383087158,0.06357002258300781,0,10,10,0,202,202,1706255626.300142,0.07767891883850098,18,Mid360,2,27,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000095,1706255626.4199407,-1.471011996269226,1.4698389768600464,2.153964042663574,-1.4404296875,1.634765625,2.017578125,0.21618786454200745,False,False,True,True,True,True,True,True,True,0.21618786454200745,0.21618786454200745,0.89453125,0.89453125,1,20,42832,15,42817,0.9140219688415527,0.919832706451416,0.005810737609863281,0,10,10,0,187,187,1706255626.400113,0.019827604293823242,18,Mid360,2,34,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000096,1706255626.465864,-1.4570300579071045,1.4879839420318604,2.1538989543914795,-1.4375,1.638671875,2.03125,0.19527171552181244,False,False,True,True,True,True,True,True,True,0.19527171552181244,0.19527171552181244,0.88671875,0.88671875,1,20,42832,15,42817,0.9140219688415527,0.9657559394836426,0.051733970642089844,0,10,10,0,187,187,1706255626.400113,0.0657508373260498,18,Mid360,2,34,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000097,1706255626.612978,-1.4116530418395996,1.5384470224380493,2.1526360511779785,-8.474609375,6.2706298828125,1.828125,8.507891654968262,False,False,False,False,False,True,True,True,True,0.13951654732227325,0.13951654732227325,0.90625,0.71484375,7,20,42774,16,42758,0.9139420986175537,1.0127110481262207,0.09876894950866699,0,10,10,0,177,177,1706255626.500272,0.11270594596862793,18,Mid360,2,32,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000098,1706255626.812695,-1.3387149572372437,1.6025669574737549,2.1504249572753906,-8.490234375,6.318359375,1.89453125,8.570204734802246,False,False,False,False,False,True,True,True,True,0.0634952113032341,0.0634952113032341,0.875,0.1259765625,9,20,42774,16,42758,0.9139420986175537,1.212428092956543,0.29848599433898926,0,10,10,0,176,177,1706255626.500272,0.3124229907989502,18,Mid360,2,32,True,True,CURRENT_SUPPORT
seq0001,seq0001_valref_000099,1706255626.858342,-1.3250360488891602,1.613036036491394,2.1509780883789062,-8.501953125,6.3291015625,1.9140625,8.591014862060547,False,False,False,False,False,True,True,True,True,0.06711515039205551,0.06711515039205551,0.84765625,0.058349609375,10,20,42774,16,42758,0.9139420986175537,1.2580749988555908,0.3441329002380371,0,10,10,0,176,177,1706255626.500272,0.35806989669799805,18,Mid360,2,32,True,True,CURRENT_SUPPORT
